Time,FZ,C3,CZ,C4
1216103.2136622,305063.40625,312219.28125,318386.40625,299859.65625
1216103.2166531,304836.0625,312486.15625,318266.15625,299370.25
1216103.2166972,305020.5,312541.25,318446.40625,299578.65625
1216103.2186073,305369.0,312318.625,318703.34375,300228.75
1216103.2273002,305387.0625,312100.28125,318643.71875,300381.71875
1216103.2317803,305075.75,312216.59375,318402.3125,299884.4375
1216103.231828,304855.46875,312491.53125,318282.875,299390.09375
1216103.2428751,305049.125,312557.5,318470.4375,299602.875
1216103.2429194,305390.375,312332.21875,318722.21875,300238.5625
1216103.2516641,305394.65625,312109.03125,318655.6875,300386.8125
1216103.251708,305074.6875,312221.59375,318407.5,299882.90625
1216103.2541385,304852.96875,312499.5625,318289.65625,299397.25
1216103.2541826,305029.96875,312555.53125,318461.21875,299591.71875
1216103.2673791,305378.125,312331.5,318719.625,300236.78125
1216103.2704241,305391.625,312113.59375,318657.46875,300389.3125
1216103.2704742,305078.96875,312231.4375,318415.28125,299893.71875
1216103.2791079,304851.78125,312501.71875,318286.1875,299393.84375
1216103.2791523,305031.84375,312561.8125,318460.34375,299588.59375
1216103.2878566,305373.40625,312334.625,318713.4375,300231.5
1216103.2879009,305386.1875,312113.34375,318649.4375,300379.28125
1216103.2910276,305061.1875,312218.9375,318394.1875,299868.4375
1216103.2910698,304840.09375,312493.59375,318274.09375,299379.28125
1216103.2910813,305022.75,312552.6875,318450.9375,299579.46875
1216103.3022948,305367.84375,312330.78125,318705.3125,300218.90625
1216103.3053476,305376.34375,312103.15625,318638.625,300369.71875
1216103.3053908,305055.8125,312204.625,318380.40625,299856.625
1216103.3071671,304836.59375,312474.90625,318252.46875,299357.90625
1216103.3161426,305017.09375,312526.5,318423.0625,299552.1875
1216103.319786,305376.6875,312309.6875,318687.78125,300209.25
1216103.3235588,305389.03125,312086.96875,318623.78125,300357.21875
1216103.3377502,305080.59375,312208.28125,318381.21875,299862.15625
1216103.3377902,304846.78125,312475.25,318249.15625,299359.875
1216103.3403647,305025.6875,312534.8125,318422.4375,299561.125
1216103.3403977,305363.125,312303.78125,318666.78125,300196.71875
1216103.3422027,305367.125,312073.46875,318590.0625,300327.71875
1216103.3446853,305059.84375,312193.34375,318351.4375,299836.78125
1216103.3535733,304838.125,312466.59375,318226.375,299337.4375
1216103.3566141,305025.25,312530.6875,318404.625,299535.21875
1216103.3566456,305374.65625,312306.46875,318662.9375,300184.9375
1216103.3672154,305388.3125,312078.75,318591.9375,300330.75
1216103.3703012,305071.90625,312190.21875,318345.28125,299837.5
1216103.3703375,304841.0625,312461.125,318220.46875,299338.6875
1216103.3722403,305022.28125,312528.625,318398.03125,299542.90625
1216103.3809793,305377.5,312315.75,318658.71875,300188.40625
1216103.3835295,305386.0,312088.40625,318592.03125,300331.1875
1216103.3872089,305056.53125,312185.5625,318332.125,299809.875
1216103.39658,304834.96875,312461.125,318209.09375,299316.53125
1216103.3966185,305016.21875,312514.59375,318382.09375,299514.8125
1216103.3984148,305371.6875,312290.90625,318642.28125,300159.1875
1216103.4053322,305393.25,312072.3125,318583.8125,300316.53125
1216103.4053687,305089.53125,312188.96875,318344.65625,299827.84375
1216103.4109559,304853.3125,312452.1875,318217.25,299327.34375
1216103.4147638,305020.21875,312507.4375,318383.53125,299510.09375
1216103.4208767,305374.09375,312295.8125,318649.53125,300165.15625
1216103.4277979,305386.8125,312068.625,318582.75,300311.15625
1216103.4278337,305072.09375,312176.5625,318333.65625,299807.4375
1216103.4366073,304849.375,312451.125,318212.21875,299312.75
1216103.4366398,305028.09375,312516.65625,318389.875,299509.8125
1216103.4385636,305377.25,312297.59375,318650.5,300161.21875
1216103.4447045,305387.0625,312067.65625,318581.3125,300307.78125
1216103.4477579,305070.84375,312184.875,318337.9375,299814.0625
1216103.4477928,304847.0625,312462.21875,318223.15625,299323.3125
1216103.4559899,305018.28125,312517.8125,318387.28125,299507.75
1216103.4602976,305370.1875,312303.15625,318653.0,300159.4375
1216103.460334,305387.53125,312080.71875,318596.9375,300322.34375
1216103.466094,305093.1875,312212.40625,318369.84375,299847.6875
1216103.4697272,304861.0,312480.4375,318244.6875,299341.28125
1216103.4735128,305032.46875,312534.09375,318415.28125,299532.96875
1216103.4877976,305391.375,312322.625,318685.03125,300188.40625
1216103.4878341,305397.8125,312089.09375,318617.6875,300335.84375
1216103.4903591,305082.46875,312191.375,318369.6875,299845.8125
1216103.4903907,304861.0,312475.15625,318250.5,299354.5
1216103.4959695,305044.03125,312545.25,318428.875,299551.03125
1216103.5077983,305383.3125,312324.96875,318689.65625,300193.40625
1216103.5078464,305397.53125,312094.46875,318629.3125,300352.03125
1216103.5479986,305087.125,312206.40625,318385.78125,299864.84375
1216103.5480431,304867.09375,312491.53125,318265.0,299363.71875
1216103.548054,305038.84375,312553.9375,318436.75,299560.0625
1216103.5480639,305383.6875,312330.0625,318695.9375,300209.6875
1216103.5480745,305400.75,312102.4375,318632.71875,300367.5
1216103.5517494,305089.875,312219.09375,318387.375,299866.28125
1216103.5517933,304867.34375,312494.46875,318268.75,299372.03125
1216103.5518045,305041.59375,312556.15625,318441.21875,299558.0
1216103.5518154,305390.75,312337.40625,318706.21875,300210.21875
1216103.5540755,305402.4375,312102.0625,318637.71875,300363.5625
1216103.5541113,305098.1875,312217.75,318399.8125,299881.375
1216103.5560152,304871.1875,312494.03125,318276.15625,299379.625
1216103.5585954,305051.625,312572.96875,318449.34375,299566.9375
1216103.561107,305388.15625,312351.96875,318708.625,300213.34375
1216103.5636124,305406.84375,312106.71875,318654.96875,300383.0625
1216103.5673005,305108.375,312223.75,318420.8125,299907.21875
1216103.5760657,304878.78125,312509.6875,318292.78125,299398.15625
1216103.5792493,305041.34375,312571.90625,318458.375,299574.8125
1216103.5792948,305375.09375,312344.28125,318708.96875,300207.28125
1216103.5810569,305398.5,312114.3125,318652.75,300380.71875
1216103.589784,305123.40625,312272.75,318429.6875,299909.5625
1216103.5966637,304886.84375,312559.125,318306.375,299405.28125
1216103.5967077,305017.5625,312535.4375,318452.84375,299574.0
1216103.5992582,305366.40625,312324.78125,318709.59375,300216.9375
1216103.5993031,305400.3125,312107.96875,318665.34375,300395.125
1216103.6074971,305095.5,312231.90625,318422.34375,299906.0625
1216103.6129074,304856.1875,312512.90625,318290.5625,299397.96875
1216103.6129551,305026.9375,312561.09375,318460.875,299585.4375
1216103.6147932,305382.34375,312350.96875,318727.03125,300244.75
1216103.6211831,305398.4375,312112.71875,318662.03125,300391.625
1216103.6235998,305073.96875,312205.53125,318407.21875,299891.03125
1216103.6322299,304855.8125,312509.40625,318286.34375,299393.9375
1216103.6391387,305038.375,312594.53125,318460.78125,299581.875
1216103.6391828,305407.0,312380.9375,318740.8125,300250.1875
1216103.6410985,305433.90625,312150.625,318690.90625,300429.09375
1216103.6522607,305108.3125,312258.53125,318435.03125,299926.8125
1216103.6553492,304880.21875,312533.09375,318305.21875,299421.21875
1216103.6553927,305040.0,312586.46875,318460.4375,299575.09375
1216103.6572713,305343.875,312288.75,318692.96875,300196.375
1216103.6661745,305375.34375,312073.625,318637.375,300366.96875
1216103.6691308,305081.03125,312193.4375,318396.6875,299886.3125
1216103.6691741,304865.375,312478.03125,318274.09375,299387.15625
1216103.6723005,305040.875,312554.65625,318445.6875,299567.21875
1216103.6866643,305415.5,312356.25,318721.9375,300230.6875
1216103.6867195,305461.46875,312159.65625,318676.34375,300406.65625
1216103.6886491,305147.71875,312299.84375,318440.03125,299925.28125
1216103.6910112,304932.875,312556.875,318317.09375,299429.34375
1216103.6947536,305149.4375,312646.375,318510.125,299640.0
1216103.7010672,305476.84375,312406.21875,318777.8125,300319.46875
1216103.7054918,305429.28125,312093.03125,318667.75,300415.25
1216103.7055377,305129.40625,312202.125,318414.375,299916.71875
1216103.7148472,304894.71875,312492.25,318263.90625,299355.9375
1216103.7178253,305061.625,312559.46875,318442.46875,299567.75
1216103.7178704,305418.53125,312344.1875,318713.0,300240.0
1216103.7260513,305458.15625,312135.78125,318664.625,300403.96875
1216103.7292589,305155.875,312293.59375,318426.8125,299913.75
1216103.7293065,304908.03125,312535.4375,318287.34375,299383.46875
1216103.734741,305078.96875,312555.71875,318463.5625,299585.71875
1216103.7440586,305432.84375,312382.4375,318734.09375,300248.125
1216103.7441084,305400.46875,312080.25,318640.03125,300372.0625
1216103.7466613,305133.25,312198.8125,318412.5,299921.4375
1216103.7467053,304871.0,312461.40625,318259.0,299381.4375
1216103.7599262,305046.0625,312551.15625,318426.8125,299549.6875
1216103.7641522,305423.46875,312354.46875,318707.28125,300222.125
1216103.7641963,305432.59375,312126.3125,318643.4375,300371.6875
1216103.7666553,305105.78125,312234.40625,318385.59375,299858.3125
1216103.7666995,304859.21875,312475.4375,318255.25,299365.25
1216103.7953903,305021.40625,312526.65625,318414.75,299536.28125
1216103.7954342,305443.5,312376.71875,318719.09375,300230.78125
1216103.7973862,305523.59375,312192.09375,318692.8125,300428.46875
1216103.8096302,305165.34375,312255.125,318440.03125,299953.90625
1216103.8096736,304801.90625,312412.75,318224.75,299364.25
1216103.8096853,305045.4375,312570.9375,318427.0,299573.03125
1216103.8135046,305407.8125,312366.28125,318701.125,300225.875
1216103.8135481,305330.125,312032.59375,318575.9375,300293.8125
1216103.81356,305095.0625,312193.4375,318377.5625,299863.40625
1216103.8191439,305007.09375,312584.59375,318333.90625,299476.375
1216103.8191879,305127.0625,312626.625,318471.4375,299598.875
1216103.8211376,305332.71875,312266.65625,318653.0,300134.59375
1216103.8235752,305376.78125,312060.59375,318611.875,300330.03125
1216103.8273019,305071.5625,312172.4375,318362.09375,299846.25
1216103.8360652,304907.84375,312492.0625,318273.5625,299414.15625
1216103.8460922,305005.03125,312496.625,318391.59375,299526.25
1216103.8461394,305383.5,312312.8125,318664.1875,300173.5625
1216103.8461529,305508.40625,312183.78125,318674.8125,300435.09375
1216103.8491545,305164.53125,312261.5625,318409.03125,299900.15625
1216103.8492056,304876.8125,312505.03125,318243.4375,299360.9375
1216103.8510582,305012.28125,312520.125,318385.9375,299513.21875
1216103.8598384,305403.34375,312340.4375,318672.78125,300185.375
1216103.8642072,305458.59375,312120.03125,318624.9375,300351.03125
1216103.8642521,305115.8125,312194.0625,318372.28125,299882.90625
1216103.8697471,304791.71875,312415.34375,318176.375,299283.25
1216103.879138,305042.75,312512.375,318380.5,299510.71875
1216103.8791828,305435.34375,312374.5,318683.9375,300235.71875
1216103.8810653,305338.34375,312056.65625,318563.78125,300319.65625
1216103.8849319,305025.40625,312123.0,318290.03125,299765.25
1216103.8960684,304858.40625,312451.65625,318195.5,299300.875
1216103.8991395,304985.625,312494.65625,318342.21875,299449.8125
1216103.8991834,305321.28125,312287.875,318602.75,300110.71875
1216103.901068,305467.96875,312111.625,318619.65625,300361.78125
1216103.9073698,305154.15625,312217.75,318376.03125,299888.0
1216103.9116578,304870.03125,312478.28125,318229.3125,299336.28125
1216103.9117028,304952.8125,312475.4375,318339.0,299444.0
1216103.9196255,305337.09375,312286.59375,318619.75,300097.3125
1216103.9266589,305364.1875,312048.0625,318565.5625,300276.9375
1216103.9267034,305117.96875,312218.65625,318370.75,299882.46875
1216103.9286596,304879.6875,312459.4375,318237.90625,299370.4375
1216103.9323283,305003.96875,312499.5,318370.84375,299472.1875
1216103.9460715,305402.71875,312340.875,318662.40625,300122.59375
1216103.9491356,305384.3125,312108.25,318591.15625,300290.25
1216103.9491797,305048.75,312199.875,318343.21875,299813.4375
1216103.951114,304813.4375,312446.03125,318210.1875,299304.53125
1216103.9548169,305007.375,312521.03125,318394.8125,299513.3125
1216103.9590988,305338.96875,312301.8125,318646.40625,300144.59375
1216103.9591423,305354.875,312031.53125,318581.21875,300298.65625
1216103.972321,305061.1875,312165.1875,318355.28125,299859.9375
1216103.9755177,304834.8125,312467.46875,318222.53125,299320.1875
1216103.9755631,305049.28125,312566.625,318420.09375,299523.3125
1216103.9773118,305423.90625,312353.40625,318716.03125,300210.75
1216103.9798336,305401.65625,312053.0,318622.6875,300342.09375
1216103.9885779,305042.40625,312140.6875,318337.21875,299807.53125
1216103.9929918,304810.40625,312435.8125,318214.125,299303.09375
1216103.9930367,304954.34375,312483.40625,318361.53125,299446.59375
1216103.9960577,305310.0,312292.40625,318631.03125,300104.0
1216104.0048237,305379.75,312061.84375,318608.75,300326.53125
1216104.0091416,305099.71875,312172.875,318380.59375,299864.21875
1216104.0091853,304843.84375,312441.46875,318240.84375,299356.46875
1216104.0174314,304999.75,312545.71875,318401.25,299507.59375
1216104.0216832,305338.0625,312324.875,318660.6875,300136.125
1216104.0217278,305350.40625,312060.3125,318601.15625,300307.59375
1216104.0262926,305044.375,312123.15625,318358.0625,299841.4375
1216104.0316627,304824.4375,312430.8125,318233.34375,299337.625
1216104.0317079,304999.75,312535.59375,318413.40625,299526.4375
1216104.0399952,305307.6875,312294.65625,318651.9375,300133.15625
1216104.0429074,305341.28125,312063.71875,318601.15625,300308.125
1216104.0429519,305038.46875,312151.78125,318359.5,299844.5625
1216104.0460741,304817.28125,312438.34375,318237.96875,299355.0625
1216104.0547857,304986.25,312533.375,318406.0625,299513.9375
1216104.0573643,305347.03125,312314.25,318676.53125,300166.15625
1216104.0636176,305368.5625,312068.1875,318618.40625,300338.34375
1216104.0728701,305064.03125,312166.34375,318378.875,299864.3125
1216104.0729172,304813.34375,312439.75,318236.375,299337.4375
1216104.075417,304977.0625,312525.59375,318402.9375,299501.84375
1216104.0754611,305325.5625,312315.65625,318664.71875,300147.71875
1216104.0837201,305364.90625,312049.59375,318612.15625,300331.90625
1216104.0860596,305067.875,312153.21875,318375.84375,299866.71875
1216104.089905,304820.84375,312417.59375,318236.65625,299347.90625
1216104.0991505,304980.09375,312502.96875,318397.40625,299498.1875
1216104.0991971,305345.21875,312310.125,318677.0625,300157.9375
1216104.1029924,305385.5625,312080.53125,318632.90625,300351.84375
1216104.1030377,305075.5,312173.96875,318383.8125,299868.78125
1216104.1136193,304829.625,312453.0,318245.6875,299347.8125
1216104.1166627,304986.0,312528.0,318402.65625,299500.0625
1216104.1167066,305341.03125,312320.59375,318674.03125,300153.28125
1216104.1223174,305377.40625,312084.71875,318626.0,300348.375
1216104.1317299,305077.53125,312182.09375,318384.34375,299878.0
1216104.1317748,304842.75,312465.25,318253.53125,299364.0
1216104.1333718,304990.0,312528.375,318407.40625,299508.5625
1216104.1466043,305339.6875,312317.46875,318670.96875,300147.90625
1216104.1466549,305386.34375,312089.46875,318635.125,300350.34375
1216104.1560034,305092.46875,312186.28125,318396.40625,299886.84375
1216104.1560539,304841.59375,312447.90625,318244.6875,299358.1875
1216104.1560664,304990.0,312517.71875,318393.375,299498.09375
1216104.1592714,305346.9375,312313.59375,318664.90625,300148.28125
1216104.1593171,305391.0,312078.125,318625.5625,300351.59375
1216104.1885763,305091.65625,312172.78125,318384.34375,299879.4375
1216104.1916297,304843.03125,312442.71875,318243.625,299354.34375
1216104.1916734,304990.5625,312513.53125,318393.28125,299497.5625
1216104.1953097,305341.5625,312306.09375,318657.5625,300143.53125
1216104.1953534,305386.1875,312076.0625,318618.9375,300345.84375
1216104.1953644,305081.3125,312171.09375,318376.9375,299877.09375
1216104.1953751,304832.03125,312445.5625,318234.84375,299351.75
1216104.1971853,304995.90625,312534.625,318402.59375,299507.75
1216104.1997722,305340.65625,312318.15625,318660.78125,300145.125
1216104.2023124,305377.59375,312077.65625,318611.96875,300342.625
1216104.2060666,305072.96875,312166.96875,318367.4375,299874.9375
1216104.2152916,304830.34375,312443.34375,318229.75,299357.71875
1216104.2153476,304973.28125,312511.46875,318374.5,299494.15625
1216104.2173135,305327.15625,312303.875,318645.6875,300146.46875
1216104.226129,305373.65625,312071.21875,318608.125,300353.46875
1216104.2303689,305071.1875,312163.0625,318366.46875,299886.65625
1216104.230413,304817.90625,312428.9375,318220.5625,299354.875
1216104.2324242,304969.1875,312503.34375,318370.9375,299493.90625
1216104.2491208,305324.5,312295.1875,318637.71875,300137.375
1216104.2491646,305374.09375,312060.40625,318601.4375,300345.6875
1216104.2516615,305073.4375,312147.9375,318358.3125,299879.0625
1216104.2517057,304821.75,312412.65625,318211.25,299347.28125
1216104.2536161,304980.09375,312498.78125,318369.40625,299492.03125
1216104.2573654,305331.71875,312292.34375,318640.21875,300139.875
1216104.2691666,305369.1875,312053.34375,318601.15625,300340.125
1216104.2692109,305064.84375,312143.90625,318359.125,299876.84375
1216104.2779121,304814.25,312419.09375,318213.40625,299350.125
1216104.2779555,304965.59375,312497.875,318363.96875,299491.9375
1216104.2803419,305316.71875,312293.9375,318631.1875,300138.6875
1216104.2803872,305364.90625,312063.28125,318596.40625,300342.46875
1216104.2887351,305063.40625,312151.59375,318354.5625,299878.4375
1216104.2910435,304809.6875,312422.6875,318206.6875,299347.4375
1216104.2954265,304963.28125,312503.34375,318364.5,299494.53125
1216104.2954711,305314.21875,312301.4375,318632.34375,300138.4375
1216104.3036351,305351.65625,312057.28125,318586.84375,300338.96875
1216104.3080266,305044.8125,312128.28125,318337.03125,299867.71875
1216104.3080739,304796.1875,312409.375,318196.0625,299341.90625
1216104.3186269,304956.75,312499.84375,318355.65625,299489.0625
1216104.3216681,305314.5625,312297.34375,318630.46875,300140.84375
1216104.3217136,305367.65625,312064.6875,318600.15625,300352.03125
1216104.3248449,305068.0625,312150.34375,318357.15625,299883.1875
1216104.333723,304807.09375,312421.625,318207.9375,299350.9375
1216104.3366255,304969.09375,312509.40625,318370.84375,299505.0
1216104.3366692,305323.875,312298.9375,318635.5625,300134.5
1216104.3385677,305372.84375,312065.9375,318599.71875,300345.84375
1216104.3510245,305063.6875,312154.09375,318351.25,299874.9375
1216104.3540644,304813.4375,312417.3125,318205.15625,299342.25
1216104.3541085,304963.5625,312503.78125,318359.65625,299483.25
1216104.3558983,305314.21875,312293.125,318627.53125,300127.875
1216104.3596506,305374.46875,312067.125,318598.03125,300341.75
1216104.3684649,305080.9375,312160.625,318363.6875,299885.21875
1216104.3728386,304814.96875,312421.625,318208.84375,299349.0625
1216104.3728894,304959.96875,312496.34375,318356.4375,299486.21875
1216104.3784544,305321.09375,312298.78125,318630.3125,300134.40625
1216104.38475,305376.25,312070.15625,318600.96875,300347.1875
1216104.3890276,305074.15625,312153.40625,318354.84375,299879.15625
1216104.3890606,304823.4375,312426.25,318212.0625,299349.15625
1216104.3972106,304973.65625,312511.28125,318367.4375,299486.375
1216104.4015562,305329.125,312311.90625,318641.5625,300133.53125
1216104.4015879,305372.125,312067.375,318602.75,300342.09375
1216104.4097141,305066.71875,312146.25,318356.28125,299876.125
1216104.4140392,304810.9375,312412.9375,318207.75,299337.15625
1216104.4140714,304946.28125,312489.125,318350.1875,299463.15625
1216104.4197116,305314.21875,312296.0,318630.46875,300121.0
1216104.4240383,305366.34375,312058.53125,318600.34375,300341.84375
1216104.4240664,305060.5625,312140.34375,318348.40625,299874.9375
1216104.4321731,304821.125,312421.0,318208.75,299345.65625
1216104.4390645,304968.03125,312509.21875,318358.3125,299469.40625
1216104.4390968,305333.875,312319.6875,318641.9375,300125.8125
1216104.4409604,305382.78125,312077.21875,318604.8125,300337.53125
1216104.4526553,305079.0625,312157.25,318355.5625,299871.03125
1216104.4526879,304830.96875,312435.28125,318215.09375,299344.5
1216104.4590571,304979.28125,312512.8125,318373.25,299486.75
1216104.4590897,305322.6875,312312.34375,318639.25,300122.15625
1216104.461001,305379.46875,312081.6875,318610.8125,300339.78125
1216104.4647389,305090.40625,312164.9375,318375.9375,299887.8125
1216104.4709336,304840.4375,312442.53125,318236.8125,299363.09375
1216104.4772175,304986.34375,312528.53125,318386.5,299492.03125
1216104.4840652,305338.53125,312324.53125,318656.125,300138.15625
1216104.4840977,305388.40625,312082.5,318619.125,300345.78125
1216104.4865562,305090.5,312162.5,318375.84375,299890.5
1216104.4865924,304839.90625,312436.1875,318230.65625,299365.15625
1216104.4971667,304979.28125,312517.1875,318377.8125,299492.1875
1216104.5002572,305331.09375,312308.59375,318647.28125,300134.84375
1216104.5002892,305379.75,312068.46875,318613.65625,300348.28125
1216104.5022128,305097.84375,312167.25,318384.34375,299904.09375
1216104.510922,304850.375,312442.90625,318246.75,299383.5625
1216104.5135127,304976.25,312510.125,318380.84375,299497.03125
1216104.5172183,305330.125,312314.25,318652.03125,300142.09375
1216104.531563,305390.75,312083.9375,318624.125,300361.25
1216104.5315949,305090.96875,312152.21875,318376.75,299898.03125
1216104.5335111,304838.90625,312432.53125,318235.46875,299374.375
1216104.5359665,304980.4375,312520.40625,318383.09375,299497.65625
1216104.5385114,305335.125,312320.40625,318655.78125,300140.65625
1216104.5477667,305395.46875,312089.28125,318631.90625,300366.4375
1216104.547799,305095.0625,312170.125,318387.375,299910.625
1216104.5497209,304835.6875,312441.28125,318237.0,299373.03125
1216104.5558195,304972.9375,312519.6875,318385.9375,299501.0625
1216104.5627518,305332.1875,312320.84375,318658.375,300141.375
1216104.5627836,305380.53125,312075.4375,318624.65625,300360.34375
1216104.5647112,305077.71875,312152.0625,318379.0625,299904.0
1216104.5740569,304833.5625,312436.625,318240.65625,299378.5625
1216104.5740928,304980.34375,312526.40625,318391.5,299507.40625
1216104.5760105,305324.75,312312.8125,318647.28125,300133.875
1216104.5847093,305383.9375,312068.8125,318615.0,300351.65625
1216104.5990562,305088.625,312149.1875,318374.78125,299897.3125
1216104.5990888,304837.5,312431.28125,318238.53125,299375.96875
1216104.6021461,304974.1875,312519.5,318384.0,299491.75
1216104.602182,305342.0,312339.53125,318665.96875,300140.21875
1216104.6021933,305397.96875,312092.40625,318638.15625,300371.15625
1216104.604765,305088.71875,312162.15625,318387.21875,299903.28125
1216104.6072373,304831.21875,312432.0625,318236.03125,299370.96875
1216104.615974,304960.15625,312511.65625,318374.875,299490.59375
1216104.6203069,305323.875,312320.75,318655.25,300142.8125
1216104.6203569,305386.34375,312086.78125,318627.0,300364.46875
1216104.6260043,305081.3125,312164.375,318379.0625,299904.90625
1216104.6353071,304822.8125,312440.125,318234.84375,299374.71875
1216104.635339,304953.28125,312520.40625,318372.71875,299484.59375
1216104.6378055,305314.90625,312322.5625,318647.75,300129.9375
1216104.6378379,305377.3125,312083.9375,318621.8125,300356.3125
1216104.6436212,305085.15625,312169.125,318385.0625,299905.96875
1216104.6472362,304830.34375,312444.3125,318240.40625,299375.0
1216104.6608929,304973.84375,312537.46875,318385.6875,299491.125
1216104.6639059,305337.28125,312328.375,318658.65625,300139.96875
1216104.6639385,305390.125,312086.15625,318626.46875,300359.4375
1216104.6696962,305088.28125,312165.375,318381.5625,299895.6875
1216104.6721983,304842.84375,312450.21875,318248.53125,299377.75
1216104.674739,304987.0625,312543.75,318398.46875,299502.9375
1216104.6772013,305340.125,312340.53125,318667.21875,300146.03125
1216104.6835143,305394.65625,312095.71875,318633.4375,300367.5
1216104.6878339,305101.59375,312177.875,318390.25,299908.21875
1216104.687865,304858.9375,312460.78125,318253.0,299384.375
1216104.6959569,304999.3125,312550.96875,318399.0,299502.03125
1216104.7002824,305360.96875,312361.09375,318680.5625,300157.75
1216104.7003149,305416.84375,312118.875,318652.90625,300388.0625
1216104.7135153,305101.875,312176.375,318396.875,299922.25
1216104.7165533,304843.3125,312451.21875,318250.21875,299389.21875
1216104.7165859,304987.25,312547.84375,318402.84375,299517.0625
1216104.7185134,305351.5,312359.125,318683.15625,300170.71875
1216104.7221913,305403.625,312112.96875,318648.8125,300388.59375
1216104.7315562,305101.5,312172.625,318401.78125,299934.5
1216104.7315921,304845.96875,312445.5625,318255.875,299405.5625
1216104.7340312,304975.53125,312525.9375,318393.8125,299513.03125
1216104.7340638,305333.96875,312327.8125,318668.65625,300154.78125
1216104.7422383,305401.8125,312094.46875,318647.28125,300391.28125
1216104.7465819,305118.40625,312183.53125,318418.59375,299952.46875
1216104.7466138,304852.15625,312449.78125,318263.03125,299410.9375
1216104.759739,304988.84375,312543.46875,318408.46875,299524.3125
1216104.762241,305337.28125,312348.5625,318679.21875,300161.3125
1216104.7652575,305393.96875,312104.5,318649.0,300388.78125
1216104.7652887,305105.71875,312186.28125,318414.03125,299945.75
1216104.7686859,304844.28125,312462.28125,318263.65625,299403.78125
1216104.7734674,304977.5,312549.1875,318398.03125,299502.03125
1216104.7796672,305334.15625,312349.8125,318667.3125,300138.6875
1216104.7865539,305404.25,312112.25,318645.0625,300367.75
1216104.7865872,305106.0625,312180.03125,318398.90625,299913.9375
1216104.7890322,304842.75,312447.4375,318245.75,299378.03125
1216104.7890645,304978.21875,312539.53125,318388.46875,299489.78125
1216104.8228077,305338.53125,312344.71875,318668.46875,300137.90625
1216104.8228442,305386.34375,312093.3125,318635.84375,300360.0625
1216104.8247611,305087.28125,312166.09375,318389.25,299907.125
1216104.8272619,304839.46875,312451.28125,318246.3125,299379.625
1216104.8298417,304973.75,312540.96875,318389.78125,299492.75
1216104.8324549,305334.15625,312340.875,318666.78125,300136.46875
1216104.8347829,305406.03125,312103.0625,318648.625,300372.84375
1216104.8373335,305113.21875,312173.0625,318403.65625,299922.0625
1216104.839859,304863.78125,312453.53125,318259.71875,299390.71875
1216104.8424472,304989.03125,312540.25,318398.75,299493.625
1216104.8454286,305346.3125,312337.03125,318676.34375,300139.78125
1216104.8454721,305408.8125,312090.71875,318651.9375,300373.5625
1216104.8473358,305106.78125,312159.90625,318405.625,299922.6875
1216104.849847,304852.25,312442.625,318262.84375,299395.71875
1216104.8592638,304983.84375,312538.28125,318402.5,299507.21875
1216104.8593082,305333.59375,312340.25,318671.875,300142.28125
1216104.8616319,305388.15625,312086.5,318638.4375,300364.0
1216104.8616732,305100.4375,312162.34375,318396.5,299917.40625
1216104.8698028,304858.21875,312452.28125,318257.375,299389.21875
1216104.8765103,304993.59375,312549.8125,318402.9375,299497.03125
1216104.8765548,305354.625,312358.9375,318682.59375,300138.96875
1216104.8824155,305414.53125,312122.09375,318662.65625,300376.96875
1216104.8848365,305108.03125,312177.4375,318408.03125,299920.71875
1216104.8886221,304852.59375,312451.125,318263.28125,299388.9375
1216104.9028804,304978.5625,312540.78125,318401.15625,299492.65625
1216104.9029243,305335.65625,312346.59375,318676.34375,300137.4375
1216104.9055482,305399.84375,312098.6875,318651.21875,300376.0625
1216104.9055935,305097.84375,312159.375,318401.34375,299926.09375
1216104.9072852,304842.75,312438.40625,318255.40625,299395.65625
1216104.9110781,304979.8125,312536.9375,318399.0,299502.9375
1216104.9254118,305324.3125,312328.53125,318663.375,300133.15625
1216104.9254558,305389.9375,312084.625,318639.875,300368.84375
1216104.9274447,305103.21875,312163.5,318404.0,299929.40625
1216104.92984,304856.34375,312455.3125,318269.71875,299408.4375
1216104.9336179,304981.25,312546.0625,318401.40625,299501.3125
1216104.9429117,305329.65625,312342.21875,318668.21875,300133.15625
1216104.942956,305390.90625,312091.96875,318644.53125,300369.09375
1216104.9449111,305102.5625,312167.25,318404.71875,299927.6875
1216104.9560962,304844.625,312445.46875,318254.875,299387.3125
1216104.9591705,304977.78125,312544.0,318393.90625,299485.9375
1216104.9592153,305332.53125,312348.3125,318669.5625,300122.34375
1216104.9616213,305409.25,312111.09375,318657.125,300369.71875
1216104.9616643,305120.375,312182.4375,318418.0625,299929.84375
1216104.9699615,304855.1875,312455.84375,318264.1875,299387.15625
1216104.9735595,304979.8125,312545.625,318397.5625,299481.65625
1216104.9771993,305334.15625,312346.25,318668.65625,300118.6875
1216104.9854116,305409.59375,312107.625,318651.84375,300362.5625
1216104.9854553,305116.0,312174.84375,318410.8125,299921.25
1216104.9874447,304846.15625,312441.0,318252.46875,299376.875
1216104.9986199,304972.3125,312532.46875,318382.71875,299472.8125
1216105.0016677,305331.09375,312339.53125,318656.125,300113.125
1216105.0017122,305400.5625,312092.15625,318635.65625,300355.25
1216105.0035787,305114.65625,312169.5625,318401.25,299915.1875
